date,trigger,from_hb,from_bb,to_hb,to_bb,score
2023-01-01,bond-rate-mixed,1.0,0.0,0.75,0.25,57.16462250161002
2023-03-01,bond-rate-mixed,0.75,0.25,0.4,0.6,66.02922421011166
2023-11-01,bond-rate-mixed,0.4,0.6,0.15,0.85,73.78996945638664
2024-01-01,bond-rate-mixed,0.15,0.85,0.4,0.6,64.9526318727093
2024-12-01,bond-rate-mixed,0.4,0.6,0.75,0.25,59.115798272539436
2025-01-01,bond-rate-mixed,0.75,0.25,0.4,0.6,61.79685419899519
2025-02-01,bond-rate-mixed,0.4,0.6,0.75,0.25,57.86130062216179
