date,trigger,from_hb,from_bb,to_hb,to_bb,score
2019-01-01,macro-bearish,1.0,0.0,0.6,0.4,72.55188935687833
2019-02-01,macro-bearish,0.6,0.4,0.85,0.15,62.90554996765436
2019-03-01,macro-release,0.85,0.15,1.0,0.0,26.80886434825856
2020-04-01,macro-bearish,1.0,0.0,0.6,0.4,72.57175760909313
2020-06-01,macro-release,0.6,0.4,1.0,0.0,33.35015853173665
2022-10-01,macro-bearish,1.0,0.0,0.6,0.4,69.39770665867067
2022-11-01,macro-bearish,0.6,0.4,0.85,0.15,57.851329375806884
2022-12-01,macro-release,0.85,0.15,1.0,0.0,40.38473913918379
