date,cash,positions_value,total_value,num_positions,positions,benchmark_value
2015-01-01,100000.0,0.0,100000.0,0,None,100000.0
2015-02-01,0.0,100000.0,100000.0,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",97089.02248004457
2015-03-01,0.0,107394.36270604028,107394.36270604028,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",102545.89137356289
2015-04-01,0.0,102434.68378431158,102434.68378431158,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",100578.40975848291
2015-05-01,-2.842170943040401e-14,106088.8348856934,106088.8348856934,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",103032.97564182998
2015-06-01,0.0,108162.2858326623,108162.2858326623,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",103448.58035892283
2015-07-01,0.0,105034.06682932537,105034.06682932537,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",101952.03289588039
2015-08-01,0.0,113022.09727209936,113022.09727209936,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",103426.00976218774
2015-09-01,0.0,105314.6652340629,105314.6652340629,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",94223.36599895167
2015-10-01,0.0,104643.66017213266,104643.66017213266,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",94890.98806429077
2015-11-01,0.0,119917.86076192441,119917.86076192441,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",102694.44366761226
2015-12-01,0.0,129370.72558495426,129370.72558495426,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",104052.62707807978
2016-01-01,0.0,127169.2923416525,127169.2923416525,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",101288.50231321639
2016-02-01,0.0,114874.47687075652,114874.47687075652,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",96210.90037527439
2016-03-01,0.0,118439.92013326647,118439.92013326647,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",98426.7754539455
2016-04-01,0.0,122167.69429150432,122167.69429150432,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",103334.0458208292
2016-05-01,0.0,120597.04114298639,120597.04114298639,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",103039.41410687474
2016-06-01,0.0,135557.97733654734,135557.97733654734,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",105007.02161372932
2016-07-01,0.0,130101.47814525735,130101.47814525735,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",105377.3862223862
2016-08-01,0.0,145077.31630179894,145077.31630179894,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",108901.3218006876
2016-09-01,0.0,154525.67568951292,154525.67568951292,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",109127.24358250941
2016-10-01,0.0,161477.4620111833,161477.4620111833,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",109128.56544614291
2016-11-01,0.0,159978.76946453124,159978.76946453124,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",106459.61486289081
2016-12-01,0.0,165730.2466687619,165730.2466687619,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",110778.35017570444
2017-01-01,0.0,178737.8461543731,178737.8461543731,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",113440.97919341679
2017-02-01,0.0,192082.97575168737,192082.97575168737,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",115516.61083516333
2017-03-01,0.0,200526.24842708826,200526.24842708826,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",121687.80764240405
2017-04-01,0.0,212770.84006995455,212770.84006995455,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",120158.00676632319
2017-05-01,0.0,226678.97062067216,226678.97062067216,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",121656.51454414183
2017-06-01,0.0,247439.5237912003,247439.5237912003,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",124041.9388664147
2017-07-01,0.0,239194.28514576753,239194.28514576753,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",123847.85871130164
2017-08-01,0.0,250478.70086472112,250478.70086472112,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",126675.12719340564
2017-09-01,0.0,265684.3728639879,265684.3728639879,8,"MU, ANET, LRCX, NVDA, GOOGL, GOOG, AMZN, META",126941.48721168871
