initial_value,final_value,total_return,cagr,volatility,max_drawdown,sharpe_ratio,sortino_ratio,total_trades,benchmark,benchmark_total_return,benchmark_cagr,benchmark_volatility,alpha,beta,information_ratio,excess_return,strategy
100000.0,45979.52783013545,-0.5402047216986455,-0.06820941335361708,0.30392707292463317,0.7566993926688004,-0.19221866379346939,-0.19868030579020884,227,SPY,2.9023288730483054,0.1317923442718012,0.16822836100427643,-0.1769701972923217,0.7490906184409115,-0.5441606999358748,-3.442533594746951,Original (Quarterly)
100000.0,365987.0587848942,2.6598705878489417,0.1252103572585217,0.15418923030570172,0.39031551476198617,0.5567849505511305,0.7619961520294601,9,SPY,2.9023292727153738,0.1317923548115345,0.16822850573741502,0.03428250066049321,0.5548158852945012,-0.05552292637542335,-0.24245868486643207,Buy & Hold
100000.0,25555.12963199044,-0.7444487036800956,-0.11666728623774458,0.4199191747207665,0.7905401690692709,-0.18507133200615475,-0.23528432545943767,265,SPY,2.902328063711094,0.1317923229285376,0.16822840342336287,-0.24417057220143662,0.953274556869155,-0.4419183206174423,-3.6467767673911897,Compounders
100000.0,207457.41923546136,1.0745741923546137,0.06860475900480223,0.1813678151131859,0.37870742688019754,0.22383248694636357,0.2902800557744609,14,SPY,2.9023292727153738,0.1317923548115345,0.16822855120182037,-0.051358667485130294,0.8711338395676983,-0.48794762511206513,-1.82775508036076,True Buffett
100000.0,5930.437317931949,-0.9406956268206805,-0.22653332937434267,0.27935245954232946,0.9570161680211908,-0.8842266336671254,-0.9004999785585803,999,SPY,2.9023288730483054,0.1317923442718012,0.16822852639763225,-0.3452257405205257,0.8572873017947042,-1.4173449604835755,-3.843024499868986,Market Regime
100000.0,41236.0009417536,-0.587639990582464,-0.07738903869297853,0.2754253271519947,0.8545740572027207,-0.2807979185456567,-0.29824706003229606,472,SPY,2.902329672382524,0.13179236535126893,0.1682284930023465,-0.21415962090537233,1.054233452227474,-0.8113575761204428,-3.4899696629649877,Earnings Growth
